,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
3,1.0,0.11332868530700327,1.3862943611198906,2.995732273553991,0.33852403520649965,0.6770480704129993,4.654087722707509,4.74493212836325
5,1.0,0.131028262406404,1.3862943611198906,2.995732273553991,0.3324468085106383,0.6648936170212766,4.535546863199778,4.532599493153256
8,1.0,0.7839015438284094,-2.995732273553991,-1.3862943611198906,0.31094527363184077,0.6218905472636815,5.033373597417923,5.159055299214529
9,1.0,0.8064758658669485,-2.995732273553991,-1.3862943611198906,0.3071253071253071,0.6142506142506142,4.954316333147046,5.049856007249537
13,1.0,1.7227665977411035,-0.2231435513142097,2.0794415416798357,0.36603221083455345,0.7320644216691069,5.006465706230601,5.135798437050262
29,1.0,1.665818245870208,-0.2231435513142097,2.0794415416798357,0.3620564808110065,0.724112961622013,4.9561259826119,5.0106352940962555
128,1.0,0.6780335427498971,-0.11878353598996698,1.3862943611198906,0.29069767441860467,0.5813953488372093,3.938224461563958,3.9512437185814275
132,1.0,0.7793248768009977,-0.8119307165499123,1.3862943611198906,0.30413625304136255,0.6082725060827251,4.390465988494647,4.143134726391533
161,1.0,0.23901690047049992,0.20701416938432612,1.8196988379172965,0.3184713375796178,0.6369426751592356,4.546441751287722,4.574710978503383
162,1.0,0.25464221837358075,0.20701416938432612,1.8196988379172965,0.31133250311332505,0.6226650062266501,4.409244728486755,4.2626798770413155
172,1.0,1.6992786164338898,0.20701416938432612,1.8196988379172965,0.31645569620253167,0.6329113924050633,3.9296368345826673,3.713572066704308
207,1.0,0.06765864847381486,0.0,2.5649493574615367,0.1720578114246387,0.6882312456985548,4.566481915402154,4.564348191467836
258,1.0,0.5709795465857378,-1.5606477482646683,1.3862943611198906,0.0847457627118644,0.6779661016949152,4.402234889356868,4.356708826689592
273,1.0,0.1823215567939546,-0.916290731874155,2.174751721484161,0.06872852233676977,0.6872852233676976,4.406592025852168,4.454347296253507
325,1.0,0.7514160886839212,-3.506557897319982,-1.1086626245216111,0.05605381165919283,0.5605381165919282,3.829394327180098,3.8501476017100584
338,1.0,2.995732273553991,0.6280751838162305,3.0252910757955354,0.12406947890818859,1.2406947890818858,7.0474303225892045,7.227662498728654
343,1.0,3.9871304779149512,0.6280751838162305,3.0252910757955354,0.11001100110011001,1.1001100110011002,5.579831629507627,5.537334267018537
344,1.0,4.0943445622221,0.6280751838162305,3.0252910757955354,0.10834236186348863,1.0834236186348862,5.4097907044541635,5.497168225293202
345,1.0,4.104294893075269,0.6280751838162305,3.0252910757955354,0.1079913606911447,1.079913606911447,5.379026250947981,5.4510384535657
380,1.0,0.6471032420585384,-1.8325814637483102,1.3862943611198906,0.05811250581125058,0.697350069735007,4.506866038558609,4.6443908991413725
402,1.0,0.598836501088704,-1.9449106487222296,1.3862943611198906,0.04859086491739553,0.6802721088435374,4.405419635787323,4.532599493153256
415,1.0,0.7080357930536959,-3.506557897319982,-0.5418004280654213,0.040956749672346006,0.6553079947575361,4.528351747072156,4.418840607796598
443,1.0,1.6174060820832772,0.7598708126028534,3.044522437723423,0.05107252298263534,1.0214504596527068,5.678836609304814,5.723585101952381
445,1.0,1.8656293177945105,0.688134638736401,3.044522437723423,0.05060728744939271,1.0121457489878543,5.536427716838951,5.560681631015528
500,1.0,1.9021075263969205,-0.5621189181535413,3.044522437723423,0.040032025620496396,0.800640512409928,4.390306092887419,4.430816798843313
510,1.0,0.8020015854720274,-3.2188758248682006,-0.2876820724517809,0.031545741324921134,0.6309148264984227,4.199247254422917,4.060443010546419
532,1.0,3.258096538021482,-0.5709295478356962,3.0392705755684744,0.06693440428380187,1.3386880856760375,7.861489224148837,7.715569534520208
533,1.0,3.2188758248682006,-0.5709295478356962,3.0392705755684744,0.062034739454094295,1.2406947890818858,7.147285111588314,7.3277805384216315
550,1.0,3.292126286607793,0.11600367575630613,3.033509637888021,0.061124694376528114,1.2224938875305624,6.738456475552461,6.78105762593618
551,1.0,3.1484533605716547,0.11600367575630613,3.033509637888021,0.06082725060827251,1.2165450121654502,6.7512014474895405,6.690842277418564
